361.0	169.0
3	29.104477633660057	15.522388071285365	14.552238816830029
1	30.01755928491214	15.727831442817084	14.837576832846302
0	30.93064093616422	15.9332748143488	15.12291484886258
2	31.8437225874163	16.138718185880517	15.408252864878854
2	32.75680423866838	16.34416155741224	15.69359088089513
2	33.66988588992046	16.549604928943957	15.978928896911404
2	34.582967541172536	16.75504830047567	16.26426691292768
4	35.49604919242462	16.96049167200739	16.549604928943953
2	36.4091308436767	17.16593504353911	16.83494294496023
0	37.32221249492878	17.371378415070826	17.120280960976505
1	38.23529414618086	17.576821786602544	17.40561897699278
0	39.14837579743294	17.782265158134262	17.690956993009053
1	40.06145744868502	17.987708529665984	17.976295009025332
1	40.974539099937104	18.1931519011977	18.261633025041604
0	41.88762075118918	18.398595272729416	18.54697104105788
1	42.80070240244127	18.604038644261134	18.832309057074156
3	43.71378405369334	18.809482015792856	19.11764707309043
0	44.626865704945416	19.01492538732457	19.402985089106703
1	45.5399473561975	19.22036875885629	19.68832310512298
0	46.45302900744958	19.425812130388007	19.973661121139255
0	47.366110658701665	19.631255501919725	20.25899913715553
1	48.27919230995374	19.836698873451446	20.544337153171806
1	49.19227396120582	20.04214224498316	20.82967516918808
0	50.1053556124579	20.24758561651488	21.115013185204354
1	51.018437263709984	20.453028988046597	21.400351201220634
2	51.93151891496207	20.658472359578315	21.685689217236906
0	52.84460056621415	20.863915731110033	21.97102723325318
1	53.757682217466225	21.06935910264175	22.256365249269454
0	54.670763868718296	21.27480247417347	22.54170326528573
1	55.58384551997039	21.480245845705184	22.827041281302005
0	56.496927171222474	21.685689217236906	23.11237929731828
1	57.410008822474545	21.891132588768624	23.397717313334557
0	58.32309047372662	22.096575960300342	23.683055329350832
0	59.2361721249787	22.30201933183206	23.968393345367108
2	60.149253776230786	22.50746270336378	24.25373136138338
1	61.062335427482864	22.712906074895496	24.539069377399656
0	61.97541707873495	22.918349446427214	24.824407393415928
0	62.88849872998703	23.123792817958936	25.109745409432207
1	63.801580381239106	23.32923618949065	25.395083425448483
0	64.71466203249118	23.53467956102237	25.680421441464755
0	65.62774368374326	23.740122932554087	25.965759457481035
0	66.54082533499535	23.945566304085805	26.251097473497307
1	67.45390698624743	24.15100967561752	26.536435489513583
1	68.3669886374995	24.35645304714924	26.82177350552986
0	69.28007028875159	24.56189641868096	27.10711152154613
0	70.19315194000367	24.767339790212674	27.392449537562406
1	71.10623359125574	24.972783161744395	27.67778755357868
0	72.01931524250783	25.178226533276113	27.963125569594958
0	72.93239689375991	25.383669904807828	28.24846358561123
0	73.84547854501199	25.58911327633955	28.533801601627506
0	74.75856019626407	25.79455664787127	28.819139617643785
1	75.67164184751614	26.000000019402982	29.104477633660057
0	76.58472349876823	26.205443390934704	29.389815649676333
0	77.49780515002031	26.410886762466422	29.675153665692605
0	78.41088680127238	26.616330133998137	29.96049168170888
0	79.32396845252447	26.82177350552986	30.24582969772516
0	80.23705010377654	27.027216877061576	30.531167713741432
0	81.15013175502862	27.23266024859329	30.816505729757708
0	82.06321340628071	27.43810362012501	31.101843745773984
0	82.9762950575328	27.64354699165673	31.38718176179026
0	83.88937670878488	27.84899036318845	31.67251977780653
0	84.80245836003697	28.054433734720163	31.957857793822807
0	85.71554001128904	28.259877106251885	32.24319580983908
1	86.62862166254112	28.4653204777836	32.52853382585536
0	87.54170331379319	28.670763849315318	32.81387184187163
0	88.45478496504526	28.87620722084704	33.09920985788791
0	89.36786661629735	29.081650592378754	33.38454787390418
0	90.28094826754942	29.287093963910472	33.66988588992046
0	91.19402991880152	29.492537335442194	33.955223905936734
0	92.10711157005359	29.697980706973908	34.24056192195301
0	93.02019322130568	29.903424078505626	34.525899937969285
0	93.93327487255776	30.108867450037344	34.81123795398556
2	94.84635652380985	30.314310821569062	35.09657597000184
0	95.75943817506192	30.51975419310078	35.381913986018105
1	96.672519826314	30.7251975646325	35.66725200203439
0	97.58560147756607	30.930640936164217	35.952590018050664
0	98.49868312881816	31.13608430769594	36.23792803406693
1	99.41176478007023	31.341527679227653	36.52326605008321
1	100.3248464313223	31.546971050759375	36.808604066099484
1	101.2379280825744	31.75241442229109	37.09394208211576
0	102.15100973382647	31.957857793822807	37.379280098132035
0	103.06409138507856	32.163301165354525	37.66461811414831
1	103.97717303633064	32.36874453688625	37.94995613016459
0	104.89025468758273	32.57418790841796	38.235294146180856
0	105.8033363388348	32.77963127994968	38.52063216219714
0	106.71641799008688	32.9850746514814	38.80597017821341
