361.0	169.0
4	29.104477633660057	15.522388071285365	14.552238816830029
2	30.909406479158356	15.928497061522481	15.116279081048248
4	32.71433532465665	16.3346060517596	15.680319345266465
6	34.519264170154955	16.740715041996715	16.244359609484682
2	36.32419301565325	17.146824032233834	16.8083998737029
1	38.129121861151546	17.55293302247095	17.37244013792112
2	39.93405070664985	17.959042012708068	17.93648040213934
1	41.73897955214815	18.365151002945183	18.500520666357556
3	43.54390839764644	18.7712599931823	19.064560930575773
1	45.34883724314474	19.177368983419417	19.628601194793994
1	47.15376608864304	19.583477973656535	20.19264145901221
1	48.95869493414134	19.98958696389365	20.756681723230432
3	50.76362377963964	20.39569595413077	21.320721987448646
0	52.56855262513793	20.801804944367884	21.884762251666864
2	54.373481470636236	21.207913934605006	22.448802515885085
0	56.178410316134524	21.614022924842118	23.0128427801033
1	57.98333916163283	22.020131915079237	23.57688304432152
3	59.78826800713113	22.42624090531635	24.140923308539737
0	61.59319685262943	22.832349895553474	24.704963572757958
1	63.39812569812772	23.238458885790585	25.269003836976175
0	65.20305454362601	23.644567876027708	25.833044101194396
1	67.00798338912432	24.05067686626482	26.39708436541261
1	68.81291223462262	24.45678585650194	26.96112462963083
1	70.61784108012091	24.862894846739053	27.525164893849045
0	72.4227699256192	25.269003836976175	28.089205158067262
0	74.22769877111752	25.67511282721329	28.653245422285483
1	76.03262761661581	26.08122181745041	29.2172856865037
0	77.83755646211411	26.487330807687524	29.78132595072192
0	79.6424853076124	26.893439797924643	30.34536621494014
0	81.4474141531107	27.299548788161758	30.909406479158356
0	83.252342998609	27.705657778398876	31.473446743376574
0	85.05727184410729	28.11176676863599	32.03748700759479
1	86.8622006896056	28.51787575887311	32.601527271813005
0	88.6671295351039	28.92398474911023	33.165567536031226
0	90.4720583806022	29.330093739347344	33.72960780024945
0	92.2769872261005	29.736202729584463	34.29364806446767
1	94.0819160715988	30.142311719821578	34.85768832868588
2	95.8868449170971	30.548420710058696	35.4217285929041
0	97.69177376259539	30.95452970029581	35.985768857122316
1	99.49670260809367	31.360638690532927	36.54980912134054
2	101.30163145359198	31.766747680770045	37.11384938555876
0	103.10656029909028	32.17285667100717	37.67788964977698
1	104.91148914458857	32.57896566124428	38.24192991399519
0	106.71641799008688	32.9850746514814	38.80597017821341
